sim_time,uncertainty_pct,num_links,mean_degree,lambda_2_fiedler,ew_active,d0_x,d0_y,d0_z,d0_vx,d0_vy,d0_vz,d0_speed,d0_qw,d0_qx,d0_qy,d0_qz,d0_thrust_N,d0_soc_pct,d0_pos_err,d0_role,d1_x,d1_y,d1_z,d1_vx,d1_vy,d1_vz,d1_speed,d1_qw,d1_qx,d1_qy,d1_qz,d1_thrust_N,d1_soc_pct,d1_pos_err,d1_role,d2_x,d2_y,d2_z,d2_vx,d2_vy,d2_vz,d2_speed,d2_qw,d2_qx,d2_qy,d2_qz,d2_thrust_N,d2_soc_pct,d2_pos_err,d2_role,d3_x,d3_y,d3_z,d3_vx,d3_vy,d3_vz,d3_speed,d3_qw,d3_qx,d3_qy,d3_qz,d3_thrust_N,d3_soc_pct,d3_pos_err,d3_role,t0_x,t0_y,t0_z,t0_vx,t0_vy,t0_speed,t0_state,t0_is_spotted,t0_smoke_active,t1_x,t1_y,t1_z,t1_vx,t1_vy,t1_speed,t1_state,t1_is_spotted,t1_smoke_active,t2_x,t2_y,t2_z,t2_vx,t2_vy,t2_speed,t2_state,t2_is_spotted,t2_smoke_active
56.46,0.56,4,2.0,1.0,0,-3.571,-15.23,4.028,-8.275,1.228,0.001,8.37,0.8852,0.029,0.4609,0.0561,11.11,55.6,6.882,EXPLORER,20.528,18.821,4.567,-7.735,2.711,-0.03,8.2,0.079,-0.4221,-0.1641,0.8881,4.85,0.0,6.723,EXPLORER,-10.559,-19.009,5.375,9.57,0.094,0.165,9.57,0.9055,0.0175,0.4241,0.0019,7.65,31.8,6.704,EXPLORER,0.764,-1.813,10.499,-1.13,0.177,0.163,1.16,0.106,-0.3222,0.0399,0.9399,10.71,41.0,4.389,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.383,16.673,0.3,3.255,-0.119,3.26,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.47,0.56,4,2.0,1.0,0,-3.652,-15.218,4.028,-8.131,1.227,0.001,8.22,0.8852,0.029,0.4609,0.0557,11.11,55.6,6.88,EXPLORER,20.449,18.848,4.566,-7.861,2.668,-0.026,8.3,0.079,-0.4222,-0.1632,0.8882,4.86,0.0,6.721,EXPLORER,-10.462,-19.008,5.377,9.699,0.088,0.182,9.7,0.9049,0.0175,0.4254,0.0019,7.63,31.7,6.703,EXPLORER,0.751,-1.81,10.501,-1.249,0.244,0.219,1.29,0.2156,-0.3407,0.099,0.9098,10.71,41.0,4.388,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.35,16.672,0.3,3.253,-0.119,3.25,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.48,0.56,4,2.0,1.0,0,-3.732,-15.206,4.028,-7.987,1.225,0.001,8.08,0.8852,0.029,0.4609,0.0552,11.11,55.6,6.879,EXPLORER,20.369,18.874,4.566,-7.988,2.626,-0.021,8.41,0.079,-0.4223,-0.162,0.8884,4.86,0.0,6.72,EXPLORER,-10.363,-19.007,5.379,9.827,0.082,0.199,9.83,0.9043,0.0176,0.4266,0.0019,7.61,31.7,6.702,EXPLORER,0.738,-1.807,10.503,-1.338,0.353,0.237,1.4,0.3403,-0.3724,0.204,0.839,9.47,40.9,4.388,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.318,16.671,0.3,3.25,-0.119,3.25,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.49,0.56,4,2.0,1.0,0,-3.81,-15.193,4.028,-7.844,1.224,0.001,7.94,0.8853,0.029,0.4609,0.0548,11.11,55.6,6.877,EXPLORER,20.288,18.9,4.566,-8.114,2.584,-0.016,8.52,0.079,-0.4223,-0.1606,0.8886,4.86,0.0,6.719,EXPLORER,-10.264,-19.006,5.381,9.955,0.075,0.216,9.96,0.9037,0.0177,0.4279,0.0019,7.6,31.7,6.7,EXPLORER,0.724,-1.802,10.505,-1.365,0.49,0.196,1.46,0.4251,-0.3757,0.4129,0.7125,7.86,40.9,4.391,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.286,16.67,0.3,3.247,-0.119,3.25,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.5,0.56,4,2.0,1.0,0,-3.887,-15.181,4.028,-7.701,1.223,0.001,7.8,0.8853,0.029,0.4609,0.0544,11.11,55.5,6.876,EXPLORER,20.206,18.925,4.566,-8.24,2.542,-0.011,8.62,0.079,-0.4223,-0.159,0.8889,4.87,0.0,6.717,EXPLORER,-10.163,-19.006,5.383,10.083,0.069,0.232,10.09,0.9031,0.0177,0.4291,0.0019,7.58,31.7,6.699,EXPLORER,0.711,-1.796,10.506,-1.316,0.621,0.105,1.46,0.2621,-0.0073,0.6872,0.6775,7.29,40.9,4.397,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.253,16.669,0.3,3.245,-0.119,3.25,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.51,0.56,4,2.0,1.0,0,-3.963,-15.169,4.028,-7.557,1.222,0.001,7.66,0.8853,0.029,0.4609,0.054,11.11,55.5,6.875,EXPLORER,20.122,18.95,4.566,-8.366,2.501,-0.005,8.73,0.079,-0.4223,-0.1569,0.8893,4.87,0.0,6.716,EXPLORER,-10.061,-19.005,5.386,10.211,0.062,0.247,10.21,0.9025,0.0178,0.4304,0.0019,7.56,31.7,6.698,EXPLORER,0.699,-1.788,10.506,-1.21,0.712,0.005,1.4,0.2428,0.345,0.6251,0.6567,7.28,40.9,4.403,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.221,16.668,0.3,3.242,-0.119,3.24,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.52,0.56,4,2.0,1.0,0,-4.037,-15.157,4.028,-7.414,1.221,0.001,7.51,0.8853,0.029,0.4609,0.0537,11.11,55.5,6.873,EXPLORER,20.037,18.975,4.566,-8.491,2.461,0.001,8.84,0.079,-0.4221,-0.1544,0.8898,4.88,0.0,6.715,EXPLORER,-9.958,-19.005,5.388,10.338,0.056,0.261,10.34,0.9019,0.0179,0.4316,0.0019,7.55,31.7,6.697,EXPLORER,0.688,-1.781,10.506,-1.079,0.76,-0.078,1.32,0.6372,0.1295,0.6535,0.3874,7.33,40.9,4.406,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.188,16.666,0.3,3.239,-0.119,3.24,PATROL,0,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.53,0.56,4,2.0,1.0,0,-4.112,-15.143,4.028,-7.462,1.35,0.0,7.58,0.3634,-0.3291,0.3261,0.8083,11.08,55.5,12.348,FLANKER,19.951,18.999,4.566,-8.621,2.438,-0.016,8.96,0.0684,-0.4874,-0.1039,0.8643,4.54,0.0,9.513,TRACKER,-9.855,-19.003,5.391,10.244,0.169,0.266,10.25,0.6564,-0.4464,0.0578,0.6053,7.31,31.7,7.615,EXPLORER,0.679,-1.773,10.504,-0.939,0.774,-0.131,1.22,0.7934,0.047,0.5893,0.1451,7.63,40.9,4.407,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.242,16.669,0.3,-5.386,0.221,5.39,ACTIVE_EVASION,1,0,11.113,-14.754,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0
56.54,0.56,4,2.0,1.0,0,-4.185,-15.13,4.028,-7.319,1.348,0.0,7.44,0.8853,0.0323,0.4607,0.0547,11.11,55.5,6.872,EXPLORER,19.863,19.023,4.566,-8.746,2.399,-0.007,9.07,0.079,-0.4201,-0.1476,0.8919,4.92,0.0,6.712,EXPLORER,-9.751,-19.001,5.394,10.371,0.16,0.28,10.38,0.9009,0.0273,0.4332,0.0063,7.52,31.7,6.696,EXPLORER,0.671,-1.765,10.503,-0.8,0.765,-0.158,1.12,0.8516,0.0533,0.5203,0.0354,8.17,40.9,4.408,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.296,16.671,0.3,-5.394,0.221,5.4,ACTIVE_EVASION,0,0,11.092,-14.758,0.3,-2.115,-0.401,2.15,PATROL,0,0
56.55,0.56,4,2.0,1.0,0,-4.257,-15.116,4.028,-7.176,1.346,0.0,7.3,0.8853,0.0323,0.4607,0.0544,11.11,55.5,6.871,EXPLORER,19.775,19.047,4.566,-8.872,2.362,0.002,9.18,0.0791,-0.4197,-0.1427,0.8929,4.93,0.0,6.711,EXPLORER,-9.646,-19.0,5.397,10.498,0.151,0.293,10.5,0.9003,0.0274,0.4344,0.0064,7.5,31.6,6.695,EXPLORER,0.664,-1.758,10.501,-0.662,0.739,-0.161,1.01,0.8832,0.0666,0.4625,-0.0407,8.81,40.9,4.408,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.35,16.673,0.3,-5.402,0.222,5.41,ACTIVE_EVASION,0,0,11.071,-14.762,0.3,-2.111,-0.401,2.15,PATROL,0,0
56.56,0.56,4,2.0,1.0,0,-4.327,-15.103,4.028,-7.033,1.344,0.0,7.16,0.8853,0.0323,0.4607,0.0541,11.11,55.5,6.869,EXPLORER,19.685,19.07,4.566,-8.998,2.327,0.012,9.29,0.0794,-0.419,-0.1364,0.8942,4.96,0.0,6.709,EXPLORER,-9.54,-18.998,5.4,10.625,0.142,0.305,10.63,0.8997,0.0275,0.4356,0.0064,7.49,31.6,6.694,EXPLORER,0.659,-1.751,10.5,-0.528,0.697,-0.143,0.89,0.8995,0.0784,0.4176,-0.1019,9.46,40.9,4.407,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.404,16.675,0.3,-5.41,0.222,5.41,ACTIVE_EVASION,0,0,11.05,-14.766,0.3,-2.108,-0.4,2.15,PATROL,0,0
56.57,0.56,4,2.0,1.0,0,-4.396,-15.089,4.028,-6.89,1.342,0.0,7.02,0.8853,0.0323,0.4607,0.0538,11.11,55.5,6.868,EXPLORER,19.593,19.093,4.566,-9.124,2.293,0.024,9.41,0.0797,-0.4181,-0.1283,0.8958,4.98,0.0,6.708,EXPLORER,-9.433,-18.997,5.403,10.751,0.133,0.316,10.76,0.8991,0.0276,0.4368,0.0064,7.47,31.6,6.692,EXPLORER,0.655,-1.745,10.499,-0.399,0.643,-0.107,0.76,0.9059,0.089,0.3836,-0.1556,10.06,40.9,4.406,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.458,16.677,0.3,-5.417,0.222,5.42,ACTIVE_EVASION,0,0,11.029,-14.77,0.3,-2.105,-0.399,2.14,PATROL,0,0
56.58,0.56,4,2.0,1.0,0,-4.463,-15.076,4.028,-6.748,1.339,0.0,6.88,0.8854,0.0323,0.4607,0.0535,11.11,55.5,6.866,EXPLORER,19.501,19.116,4.566,-9.251,2.263,0.038,9.52,0.0803,-0.4167,-0.118,0.8978,5.02,0.0,6.707,EXPLORER,-9.324,-18.996,5.406,10.877,0.124,0.327,10.88,0.8985,0.0277,0.438,0.0064,7.46,31.6,6.691,EXPLORER,0.652,-1.739,10.498,-0.276,0.576,-0.059,0.64,0.9051,0.0999,0.358,-0.2067,10.55,40.9,4.405,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.513,16.68,0.3,-5.424,0.222,5.43,ACTIVE_EVASION,0,0,11.008,-14.774,0.3,-2.101,-0.399,2.14,PATROL,0,0
56.59,0.56,4,2.0,1.0,0,-4.529,-15.063,4.028,-6.605,1.337,0.0,6.74,0.8854,0.0323,0.4607,0.0533,11.11,55.5,6.865,EXPLORER,19.407,19.138,4.567,-9.377,2.237,0.055,9.64,0.0811,-0.4147,-0.1048,0.9003,5.07,0.0,6.705,EXPLORER,-9.214,-18.995,5.409,11.002,0.115,0.337,11.01,0.8979,0.0278,0.4392,0.0065,7.44,31.6,6.69,EXPLORER,0.651,-1.734,10.498,-0.163,0.498,-0.003,0.52,0.8971,0.1129,0.3385,-0.2606,10.71,40.8,4.404,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.567,16.682,0.3,-5.431,0.223,5.44,ACTIVE_EVASION,0,0,10.987,-14.778,0.3,-2.098,-0.398,2.14,PATROL,0,0
56.6,0.56,4,2.0,1.0,0,-4.594,-15.049,4.028,-6.463,1.335,0.0,6.6,0.8854,0.0323,0.4607,0.053,11.11,55.5,6.864,EXPLORER,19.312,19.16,4.568,-9.505,2.216,0.076,9.76,0.0823,-0.4118,-0.088,0.9033,5.13,0.0,6.704,EXPLORER,-9.103,-18.994,5.413,11.128,0.106,0.347,11.13,0.8974,0.0279,0.4404,0.0065,7.42,31.6,6.689,EXPLORER,0.65,-1.73,10.499,-0.065,0.406,0.055,0.42,0.8784,0.1318,0.3226,-0.3272,10.71,40.8,4.403,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.621,16.684,0.3,-5.438,0.223,5.44,ACTIVE_EVASION,0,0,10.966,-14.782,0.3,-2.094,-0.397,2.13,PATROL,0,0
56.61,0.56,4,2.0,1.0,0,-4.657,-15.036,4.028,-6.321,1.333,0.0,6.46,0.8854,0.0323,0.4607,0.0528,11.11,55.5,6.862,EXPLORER,19.216,19.182,4.569,-9.632,2.196,0.096,9.88,0.0828,-0.4126,-0.0852,0.9031,5.13,0.0,6.702,EXPLORER,-8.99,-18.993,5.417,11.253,0.097,0.356,11.26,0.8968,0.028,0.4415,0.0065,7.41,31.6,6.687,EXPLORER,0.65,-1.727,10.5,0.011,0.294,0.112,0.31,0.8312,0.168,0.3072,-0.4318,10.71,40.8,4.402,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.676,16.686,0.3,-5.444,0.223,5.45,ACTIVE_EVASION,0,0,10.945,-14.786,0.3,-2.091,-0.397,2.13,PATROL,0,0
56.62,0.56,4,2.0,1.0,0,-4.719,-15.023,4.028,-6.179,1.33,0.0,6.32,0.8854,0.0323,0.4607,0.0526,11.11,55.4,6.861,EXPLORER,19.118,19.204,4.57,-9.759,2.177,0.115,10.0,0.0831,-0.414,-0.0845,0.9025,5.12,0.0,6.701,EXPLORER,-8.876,-18.992,5.42,11.377,0.088,0.365,11.38,0.8962,0.0282,0.4427,0.0065,7.4,31.6,6.686,EXPLORER,0.65,-1.725,10.501,0.014,0.154,0.148,0.21,0.6593,0.2751,0.2817,-0.6405,10.06,40.8,4.401,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.73,16.689,0.3,-5.45,0.224,5.46,ACTIVE_EVASION,0,0,10.924,-14.79,0.3,-2.087,-0.396,2.12,PATROL,0,0
56.63,0.56,4,2.0,1.0,0,-4.779,-15.009,4.028,-6.037,1.328,0.0,6.18,0.8854,0.0323,0.4607,0.0524,11.11,55.4,6.859,EXPLORER,19.019,19.225,4.571,-9.885,2.158,0.134,10.12,0.0835,-0.4155,-0.0838,0.9019,5.11,0.0,6.7,EXPLORER,-8.761,-18.991,5.424,11.502,0.079,0.373,11.51,0.8957,0.0283,0.4438,0.0065,7.38,31.5,6.685,EXPLORER,0.649,-1.725,10.502,-0.092,0.063,0.12,0.16,0.2865,0.4893,0.1868,-0.8023,8.16,40.8,4.4,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.785,16.691,0.3,-5.456,0.224,5.46,ACTIVE_EVASION,0,0,10.903,-14.794,0.3,-2.084,-0.395,2.12,PATROL,0,0
56.64,0.56,4,2.0,1.0,0,-4.838,-14.996,4.028,-5.895,1.326,0.0,6.04,0.8854,0.0323,0.4607,0.0522,11.11,55.4,6.858,EXPLORER,18.919,19.247,4.573,-10.011,2.139,0.152,10.24,0.0838,-0.4169,-0.083,0.9013,5.09,0.0,6.698,EXPLORER,-8.645,-18.99,5.428,11.626,0.07,0.38,11.63,0.8951,0.0284,0.4449,0.0066,7.37,31.5,6.684,EXPLORER,0.647,-1.724,10.503,-0.229,0.032,0.074,0.24,0.0805,0.567,0.0682,-0.8169,7.76,40.8,4.398,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.839,16.693,0.3,-5.462,0.224,5.47,ACTIVE_EVASION,0,0,10.883,-14.798,0.3,-2.081,-0.395,2.12,PATROL,0,0
56.65,0.56,4,2.0,1.0,0,-4.896,-14.983,4.028,-5.753,1.323,0.0,5.9,0.8855,0.0323,0.4607,0.052,11.11,55.4,6.857,EXPLORER,18.818,19.268,4.574,-10.137,2.12,0.17,10.36,0.0841,-0.4184,-0.0822,0.9006,5.08,0.0,6.697,EXPLORER,-8.528,-18.99,5.432,11.749,0.061,0.387,11.76,0.8945,0.0286,0.446,0.0066,7.35,31.5,6.682,EXPLORER,0.643,-1.724,10.503,-0.369,0.043,0.028,0.37,0.032,-0.5709,0.0199,0.8201,7.76,40.8,4.396,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.894,16.695,0.3,-5.467,0.224,5.47,ACTIVE_EVASION,0,0,10.862,-14.801,0.3,-2.077,-0.394,2.11,PATROL,0,0
56.66,0.56,4,2.0,1.0,0,-4.952,-14.97,4.028,-5.611,1.321,0.0,5.76,0.8855,0.0323,0.4607,0.0518,11.11,55.4,6.855,EXPLORER,18.715,19.289,4.576,-10.263,2.102,0.187,10.48,0.0844,-0.4198,-0.0814,0.9,5.07,0.0,6.696,EXPLORER,-8.409,-18.989,5.435,11.873,0.052,0.393,11.88,0.894,0.0288,0.4471,0.0066,7.34,31.5,6.681,EXPLORER,0.638,-1.723,10.503,-0.502,0.085,-0.012,0.51,0.1199,-0.5481,0.0893,0.8229,7.88,40.8,4.395,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-8.949,16.698,0.3,-5.472,0.224,5.48,ACTIVE_EVASION,0,0,10.841,-14.805,0.3,-2.074,-0.393,2.11,PATROL,0,0
56.67,0.56,4,2.0,1.0,0,-5.007,-14.956,4.028,-5.47,1.318,0.0,5.63,0.8855,0.0323,0.4607,0.0516,11.11,55.4,6.854,EXPLORER,18.611,19.31,4.578,-10.388,2.085,0.203,10.6,0.0846,-0.4213,-0.0805,0.8994,5.06,0.0,6.695,EXPLORER,-8.289,-18.989,5.439,11.996,0.043,0.399,12.0,0.8935,0.0289,0.4482,0.0066,7.33,31.5,6.68,EXPLORER,0.632,-1.722,10.503,-0.623,0.155,-0.043,0.64,0.205,-0.5107,0.148,0.8218,8.08,40.8,4.394,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.004,16.7,0.3,-5.477,0.225,5.48,ACTIVE_EVASION,0,0,10.82,-14.809,0.3,-2.07,-0.393,2.11,PATROL,0,0
56.68,0.56,4,2.0,1.0,0,-5.06,-14.943,4.028,-5.328,1.316,-0.0,5.49,0.8855,0.0323,0.4607,0.0515,11.11,55.4,6.852,EXPLORER,18.506,19.331,4.58,-10.513,2.067,0.218,10.72,0.0849,-0.4228,-0.0795,0.8987,5.05,0.0,6.693,EXPLORER,-8.168,-18.988,5.444,12.119,0.034,0.404,12.13,0.8929,0.0291,0.4492,0.0067,7.31,31.5,6.679,EXPLORER,0.625,-1.719,10.502,-0.725,0.251,-0.062,0.77,0.2965,-0.4622,0.2003,0.8114,8.36,40.8,4.393,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.058,16.702,0.3,-5.481,0.225,5.49,ACTIVE_EVASION,0,0,10.8,-14.813,0.3,-2.067,-0.392,2.1,PATROL,0,0
56.69,0.56,4,2.0,1.0,0,-5.112,-14.93,4.028,-5.187,1.314,-0.0,5.35,0.8855,0.0323,0.4607,0.0513,11.11,55.4,6.851,EXPLORER,18.4,19.351,4.583,-10.638,2.051,0.233,10.84,0.0851,-0.4242,-0.0785,0.8981,5.04,0.0,6.692,EXPLORER,-8.045,-18.988,5.448,12.238,0.025,0.409,12.24,0.8951,0.0288,0.445,0.0062,7.19,31.5,6.678,EXPLORER,0.617,-1.715,10.502,-0.798,0.371,-0.067,0.88,0.3998,-0.4036,0.2485,0.7845,8.72,40.7,4.392,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.113,16.704,0.3,-5.486,0.225,5.49,ACTIVE_EVASION,0,0,10.779,-14.817,0.3,-2.064,-0.391,2.1,PATROL,0,0
56.7,0.56,4,2.0,1.0,0,-5.162,-14.917,4.028,-5.046,1.311,-0.0,5.21,0.8855,0.0323,0.4607,0.0512,11.11,55.4,6.85,EXPLORER,18.292,19.371,4.585,-10.762,2.034,0.247,10.96,0.0853,-0.4257,-0.0774,0.8975,5.02,0.0,6.691,EXPLORER,-7.922,-18.988,5.452,12.353,0.016,0.413,12.36,0.8972,0.0284,0.4407,0.0057,7.06,31.5,6.676,EXPLORER,0.608,-1.71,10.501,-0.83,0.507,-0.06,0.97,0.5175,-0.3349,0.2938,0.7306,9.13,40.7,4.393,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.168,16.707,0.3,-5.49,0.225,5.49,ACTIVE_EVASION,0,0,10.758,-14.821,0.3,-2.06,-0.391,2.1,PATROL,0,0
56.71,0.56,4,2.0,1.0,0,-5.211,-14.904,4.028,-4.904,1.309,-0.0,5.08,0.8855,0.0323,0.4607,0.051,11.11,55.4,6.848,EXPLORER,18.183,19.392,4.588,-10.886,2.018,0.26,11.07,0.0854,-0.4271,-0.0763,0.8969,5.01,0.0,6.69,EXPLORER,-7.797,-18.988,5.456,12.465,0.008,0.416,12.47,0.8993,0.028,0.4364,0.0053,6.94,31.4,6.675,EXPLORER,0.6,-1.704,10.501,-0.81,0.645,-0.04,1.04,0.6465,-0.2558,0.3365,0.6351,9.5,40.7,4.394,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.223,16.709,0.3,-5.493,0.225,5.5,ACTIVE_EVASION,0,0,10.738,-14.825,0.3,-2.057,-0.39,2.09,PATROL,0,0
56.72,0.56,4,2.0,1.0,0,-5.259,-14.891,4.028,-4.763,1.307,-0.0,4.94,0.8855,0.0323,0.4607,0.0509,11.11,55.4,6.847,EXPLORER,18.073,19.412,4.59,-11.01,2.003,0.273,11.19,0.0856,-0.4286,-0.0751,0.8963,5.0,0.0,6.689,EXPLORER,-7.671,-18.988,5.46,12.573,-0.001,0.42,12.58,0.9014,0.0277,0.4321,0.0049,6.83,31.4,6.674,EXPLORER,0.593,-1.696,10.5,-0.732,0.761,-0.015,1.06,0.7723,-0.167,0.3756,0.4844,9.71,40.7,4.397,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.278,16.711,0.3,-5.497,0.225,5.5,ACTIVE_EVASION,0,0,10.717,-14.829,0.3,-2.054,-0.39,2.09,PATROL,0,0
56.73,0.56,4,2.0,1.0,0,-5.305,-14.878,4.028,-4.622,1.304,-0.001,4.8,0.885,0.0327,0.4617,0.0501,11.09,55.4,6.845,EXPLORER,17.962,19.432,4.593,-11.133,1.988,0.285,11.31,0.0857,-0.4301,-0.0739,0.8957,4.99,0.0,6.687,EXPLORER,-7.545,-18.988,5.464,12.678,-0.009,0.422,12.69,0.9034,0.0274,0.4278,0.0045,6.72,31.4,6.673,EXPLORER,0.587,-1.688,10.501,-0.608,0.827,0.009,1.03,0.8655,-0.0717,0.4079,0.2817,9.66,40.7,4.401,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.333,16.713,0.3,-5.5,0.226,5.5,ACTIVE_EVASION,0,0,10.697,-14.833,0.3,-2.05,-0.389,2.09,PATROL,0,0
56.74,0.56,4,2.0,1.0,0,-5.35,-14.865,4.028,-4.481,1.301,-0.002,4.67,0.8842,0.0332,0.4634,0.0488,11.06,55.4,6.844,EXPLORER,17.849,19.451,4.596,-11.256,1.974,0.297,11.43,0.0857,-0.4315,-0.0726,0.8951,4.98,0.0,6.686,EXPLORER,-7.417,-18.988,5.469,12.78,-0.018,0.425,12.79,0.9055,0.0272,0.4235,0.0041,6.61,31.4,6.672,EXPLORER,0.582,-1.68,10.501,-0.469,0.83,0.026,0.95,0.9013,0.0209,0.4278,0.0649,9.4,40.7,4.404,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.388,16.716,0.3,-5.503,0.226,5.51,ACTIVE_EVASION,0,0,10.676,-14.837,0.3,-2.047,-0.388,2.08,PATROL,0,0
56.75,0.56,4,2.0,1.0,0,-5.393,-14.852,4.028,-4.34,1.298,-0.004,4.53,0.8834,0.0337,0.465,0.0476,11.03,55.3,6.843,EXPLORER,17.736,19.471,4.599,-11.379,1.959,0.308,11.55,0.0858,-0.4329,-0.0713,0.8945,4.97,0.0,6.685,EXPLORER,-7.288,-18.988,5.473,12.879,-0.026,0.426,12.89,0.9075,0.0269,0.4192,0.0037,6.51,31.4,6.671,EXPLORER,0.579,-1.672,10.501,-0.337,0.781,0.034,0.85,0.8883,0.0979,0.4334,-0.1157,9.14,40.7,4.405,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.443,16.718,0.3,-5.505,0.226,5.51,ACTIVE_EVASION,0,0,10.656,-14.841,0.3,-2.044,-0.388,2.08,PATROL,0,0
56.76,0.56,4,2.0,1.0,0,-5.435,-14.839,4.028,-4.199,1.294,-0.007,4.39,0.8827,0.0342,0.4664,0.0465,11.01,55.3,6.841,EXPLORER,17.62,19.49,4.603,-11.501,1.946,0.318,11.67,0.0858,-0.4344,-0.0699,0.8939,4.96,0.0,6.684,EXPLORER,-7.158,-18.989,5.477,12.975,-0.034,0.428,12.98,0.9095,0.0267,0.4148,0.0033,6.41,31.4,6.67,EXPLORER,0.577,-1.665,10.501,-0.224,0.699,0.036,0.73,0.8547,0.1557,0.4306,-0.2447,8.94,40.7,4.406,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,0,0,-9.498,16.72,0.3,-5.507,0.226,5.51,ACTIVE_EVASION,0,0,10.635,-14.844,0.3,-2.04,-0.387,2.08,PATROL,0,0
56.77,0.56,4,2.0,1.0,0,-5.476,-14.826,4.028,-4.061,1.267,0.001,4.25,0.8919,0.0506,0.4432,-0.0739,11.4,55.3,9.642,TRACKER,17.506,19.508,4.606,-11.429,1.812,0.297,11.58,0.5403,0.142,0.4895,-0.6695,4.47,0.0,12.427,FLANKER,-7.027,-18.988,5.481,13.085,0.018,0.416,13.09,0.8726,-0.2025,0.4428,-0.0372,6.91,31.4,7.47,EXPLORER,0.575,-1.659,10.502,-0.129,0.596,0.032,0.61,0.8167,0.1998,0.4249,-0.3354,8.78,40.7,4.405,RELAY,11.125,-21.185,0.3,0.0,0.0,0.0,ACTIVE_EVASION,1,0,-9.553,16.722,0.3,-5.509,0.226,5.51,ACTIVE_EVASION,0,0,10.615,-14.848,0.3,-2.037,-0.386,2.07,PATROL,0,0
